cycles,value,time
400,59.2005,15.1414
400,63.5431,15.4365
400,62.6073,15.3275
400,62.9249,15.3772
400,58.7934,15.1847
400,63.0669,15.5793
400,59.1666,15.6111
400,59.6578,16.3763
200,57.3584,11.8961
200,55.995,11.8033
200,57.305,11.4989
200,57.9746,10.4534
200,57.741,10.9114
200,62.6062,10.2934
200,56.92,11.4264
200,54.3812,10.5181
200,50.1528,10.3403
200,54.9029,10.2515
200,56.1721,10.5837
200,57.68,10.5574
200,56.5773,11.9586
200,56.1906,11.2227
200,56.7237,10.3744
200,53.681,11.9587
200,57.3646,10.5554
200,57.0868,11.7878
200,58.0156,10.8919
200,57.3083,11.5212
200,50.726,11.4098
200,54.7538,10.7524
200,58.2128,10.9696
200,61.0582,11.0509
200,61.6219,9.9831
200,56.2884,10.3727
200,57.6772,10.5618
200,56.0853,10.6399
200,57.6364,11.4577
200,60.1021,10.9416
200,58.4653,10.1383
200,57.4075,10.5805
200,57.708,10.231
200,56.0555,10.4786
200,57.8623,10.0371
200,62.1777,10.5326
200,61.4845,10.1998
200,62.6921,10.4233
200,58.4682,10.7971
200,56.498,10.6672
200,56.12,10.9871
200,57.891,10.5231
200,57.3049,10.2795
200,54.7195,10.7421
200,60.862,10.7741
200,56.8148,10.031
200,58.7845,10.0602
200,58.1464,10.6288
200,57.0466,10.6539
200,58.4842,10.6742
200,56.1007,10.5628
200,56.4597,11.0811
200,58.1967,10.483
200,57.0189,10.6869
200,58.0456,10.5775
200,57.3057,11.0158
200,55.7792,11.7117
200,60.3398,11.1432
200,57.9995,10.5299
200,60.7941,10.4154
200,58.4912,10.1068
200,61.5128,11.0665
200,55.8635,10.7768
200,58.8472,10.3569
200,55.8089,10.4847
200,57.0419,11.3311
200,57.262,11.0363
200,61.5791,9.9111
200,58.7535,10.539
200,57.786,9.8475
200,58.4135,9.9246
200,58.061,10.5544
200,56.9554,10.91
200,55.5033,11.7087
200,62.6006,10.9717
200,56.1671,10.2356
200,57.5939,10.7322
200,58.1728,10.117
200,58.7671,10.4195
200,58.2069,12.0073
200,56.3773,11.9069
200,56.217,11.4112
200,49.7919,9.5722
200,57.5111,11.1748
200,55.7466,11.7895
200,58.1694,11.1592
200,57.8014,10.2643
200,56.5513,10.8351
200,54.7264,10.6555
200,58.8656,9.8867
200,61.613,10.753
200,57.2363,11.1123
200,56.7279,10.5639
200,58.0724,10.0446
200,57.6186,10.1862
200,54.735,10.391
200,56.525,11.5206
200,56.5707,10.8301
200,61.2913,10.8138
200,57.9957,10.6555
200,55.9373,10.0313
200,59.1076,11.0679
200,58.1249,11.4346
200,55.5701,11.0523
200,55.9144,10.9427
200,57.5081,11.3911
200,57.4716,10.4811
200,58.2436,10.2568
200,56.0415,10.0353
200,57.1631,10.5116
200,58.6867,10.6815
200,62.4002,10.0631
200,56.7465,10.1839
200,54.4384,10.8122
200,56.2431,11.0692
200,61.9799,10.6495
200,58.0101,10.5677
200,56.8866,11.5486
200,55.4459,11.2548
200,57.986,11.2114
200,56.2267,10.9595
200,61.7937,11.5378
200,59.3604,11.1531
200,55.7959,10.1053
200,57.3925,11.3869
200,57.5131,10.254
200,57.1078,11.0636
200,56.3557,9.8379
200,56.8747,10.0087
200,57.1434,11.4496
200,62.0844,9.8672
200,58.05,9.7103
200,57.3531,10.7171
200,58.6587,9.8512
200,56.3761,10.3255
200,57.9842,10.4339
200,62.6062,9.8839
200,60.7088,10.2736
200,58.0914,11.6587
200,54.1259,10.4679
200,54.13,10.8142
200,58.7087,10.6061
200,61.4189,9.6163
200,62.066,11.0619
200,61.5934,10.5838
200,56.7367,10.0744
200,56.3432,9.8982
200,57.9755,11.8585
200,58.2897,10.2142
200,56.1767,11.0972
200,61.7951,10.5773
200,57.6254,11.574
200,57.4623,10.9712
200,48.8318,10.2165
200,61.2474,10.5311
200,60.7027,11.4241
200,57.8336,10.7026
200,54.135,10.3022
200,56.2135,11.5551
200,58.0898,11.1163
200,54.8838,10.504
200,56.3591,10.4975
200,61.4138,10.8662
200,54.6516,10.8928
200,55.8387,10.8916
200,58.9612,10.0529
200,57.9505,10.274
200,62.3026,11.027
200,62.0482,10.3111
200,56.7551,10.8672
200,54.1048,11.1661
200,61.0722,11.1339
200,57.1574,10.854
200,58.1124,10.3744
200,61.0117,11.9803
200,61.4478,10.9867
200,58.9771,10.3563
200,60.0156,11.2312
200,56.0606,10.6524
200,49.6948,10.7394
200,55.9369,11.2728
200,56.504,10.8556
200,57.1994,10.7023
200,60.9024,10.7165
200,58.8613,11.2676
200,58.8026,11.3651
200,58.3328,11.8691
200,57.0016,11.3502
200,55.8976,10.8243
200,57.7132,10.9328
200,60.2435,10.7425
200,62.5418,10.5317
200,58.8361,11.7499
200,57.7708,10.3087
200,56.7075,10.0936
200,55.8811,11.0638
200,57.5127,10.5068
200,63.5776,11.3243
200,57.4276,10.0037
200,56.4969,10.752
200,57.0177,10.6315
200,63.5103,10.0576
200,56.986,9.4146
200,57.7581,11.2702
200,56.7605,11.6449
200,56.6916,11.0156
200,61.2049,9.6377
200,56.0838,10.2393
200,57.9447,11.7305
200,56.8845,9.0346
200,58.6658,9.5812
200,57.2542,10.386
200,61.5036,11.3467
200,56.1719,11.2874
200,58.8436,11.3391
200,55.094,11.849
200,57.547,10.3107
200,58.4766,9.1777
200,53.891,11.2509
200,56.5081,8.8462
200,56.8791,12.7531
200,62.6159,9.6402
200,62.3781,12.3041
200,56.4215,10.9187
200,56.8393,10.6428
200,57.0432,12.2054
200,59.7237,10.0358
200,57.7949,11.556
200,55.5067,11.3007
200,56.1851,10.1278
200,58.0372,12.7377
200,54.6131,10.7763
200,56.6222,10.7733
200,56.5591,11.1812
200,60.6792,10.3225
200,61.2007,10.4097
200,59.9218,9.0352
200,57.4289,10.0954
200,58.6827,11.1009
200,54.578,11.046
200,62.2774,10.4561
200,57.471,10.1905
200,57.2822,9.9339
200,61.7985,11.1976
200,55.0482,11.1056
200,61.6963,10.0747
200,57.61,11.3434
200,57.1465,9.9934
200,58.1926,10.6293
200,56.3042,10.5892
200,56.8278,11.2643
200,59.1796,11.3186
200,59.8869,11.3918
200,63.4513,11.0437
200,63.5189,10.6163
200,57.0842,9.3181
200,58.3835,11.1015
200,56.27,10.7929
200,56.7639,11.8755
200,62.4951,10.1108
200,62.9754,10.6068
200,47.328,9.9488
200,55.898,11.5372
200,58.9263,12.6106
200,58.2998,10.7278
200,58.2911,11.1303
200,59.2978,10.4747
200,57.5667,11.5121
200,62.4229,10.2977
200,63.2676,9.8772
200,58.1181,10.9181
200,57.1148,10.0952
200,57.34,9.3045
200,56.4515,11.4027
200,56.1755,9.6992
200,58.7276,10.997
200,58.6284,11.1851
200,57.6313,11.3287
200,58.2021,10.4179
200,62.0923,10.5656
200,62.6284,11.1703
200,55.6682,10.2598
200,55.7223,11.7747
200,56.0793,9.7348
200,56.125,11.0513
200,56.7589,9.8394
200,62.2327,9.4539
200,55.9201,11.0351
200,58.3143,11.3314
200,49.4856,10.084
200,56.0428,11.1859
200,56.1568,11.3949
200,57.1031,9.9995
200,57.8139,10.6111
200,57.0984,9.6574
200,57.062,9.5031
200,56.7388,11.7143
200,58.6677,9.8162
200,62.4905,11.3406
200,61.6106,9.8662
200,56.2642,9.6364
200,58.0538,10.3374
200,59.1191,11.1948
200,57.4964,8.9306
200,58.1747,10.7565
200,57.8432,11.4126
200,58.3565,10.1602
200,55.7065,10.2396
200,57.3312,11.6805
200,57.2319,11.5943
200,63.3352,9.25
200,56.9016,10.7464
200,56.3466,12.0394
200,60.8662,10.1552
200,58.085,11.1298
200,56.4394,10.5889
200,61.1522,9.717
200,56.5552,11.4515
200,49.6187,10.2534
200,58.8933,11.1602
200,58.3662,9.7064
200,57.561,12.2407
200,60.7105,8.7913
200,57.5545,9.7448
200,56.9772,10.0431
200,57.4512,10.8295
200,58.957,10.487
200,62.2279,11.9579
200,58.0157,10.696
200,62.0147,11.3102
200,57.294,9.779
200,55.936,10.0603
200,57.5119,11.3576
200,58.6354,10.2811
200,58.151,11.602
200,63.4887,9.7435
200,58.1814,9.6867
200,61.6461,12.6416
200,56.7279,12.8012
200,55.5302,10.5282
200,56.7161,9.8738
200,59.7136,11.1607
200,62.6577,10.3864
200,57.0906,11.4881
200,56.7869,9.1723
200,57.7387,10.5413
200,61.7505,10.3983
200,56.8705,11.2118
200,57.583,11.8621
200,57.5317,10.6344
200,57.7206,10.9131
200,63.1817,9.964
200,50.2497,9.1999
200,60.6104,10.075
200,57.3858,9.4722
200,57.6325,10.7691
200,58.058,11.9804
200,56.863,9.9474
200,55.3242,9.1047
200,62.1611,10.2847
200,58.2031,9.4347
200,57.4587,8.8224
200,58.1745,10.381
200,58.0354,9.9539
200,58.4632,9.6334
200,57.87,9.1352
200,57.913,10.2545
200,60.1414,11.2518
200,57.516,10.0131
200,56.331,10.6245
200,56.7175,9.2301
200,61.7062,10.7104
200,56.2561,11.822
200,55.8218,11.4885
200,56.5482,10.0493
200,57.5295,9.8388
200,57.554,9.9822
200,56.3689,10.4622
200,56.3082,10.1617
200,56.1486,10.4683
200,61.7668,9.6761
200,56.8754,10.4354
200,56.6845,10.3793
200,58.3411,10.5288
200,56.1973,9.9501
200,57.8162,9.8086
200,56.2391,10.5865
200,62.2258,11.1548
200,60.8376,10.1501
200,56.3282,11.3529
200,57.7903,11.4259
200,56.3945,9.6091
200,57.3761,10.3826
200,56.8973,11.7901
200,55.5449,10.2603
200,56.6513,10.5097
200,56.6532,11.2343
200,62.1042,10.8419
200,57.9468,9.0366
200,57.0629,11.0645
200,57.0839,10.2322
200,61.7899,11.9003
200,59.0396,11.4388
200,57.6485,12.2031
200,55.259,10.7652
200,62.9952,9.7824
200,63.0294,11.2765
200,60.529,9.5501
200,57.0857,10.163
200,58.4726,10.5892
200,62.3274,10.1838
200,57.1986,10.7229
200,59.7627,10.6107
200,60.3473,10.7762
200,58.1715,11.2586
200,55.6596,11.0941
200,54.6548,9.9875
200,58.1018,9.5413
200,56.291,10.7247
200,56.6528,10.5785
200,56.6648,9.2473
200,59.6016,9.9448
200,60.6482,10.8462
200,54.8408,10.2905
200,58.2094,10.3071
200,62.2473,10.4867
200,58.9085,9.4378
200,58.8965,11.0737
200,58.3209,10.8717
200,57.5943,10.3441
200,60.3396,10.3897
200,61.1053,11.0913
200,58.002,9.7322
200,58.5238,10.7687
200,56.4763,11.1164
200,58.7256,10.1561
200,60.1254,10.0957
200,60.6865,11.4689
200,56.6017,10.4845
200,56.1653,10.9955
200,62.5387,9.6432
200,56.9774,10.7968
200,60.6067,10.5748
200,61.7048,11.296
200,62.7348,10.9044
200,58.5271,11.5814
200,60.6129,11.1738
200,54.8116,9.8875
200,58.4161,9.6269
200,57.2714,9.5914
200,53.6487,10.2736
200,58.0984,11.2916
200,54.4341,10.8212
200,62.4455,9.6134
200,58.8523,10.1271
200,55.5664,11.6627
200,57.5678,10.4866
200,55.9012,10.4907
200,59.0704,10.1775
200,59.5829,10.5932
200,59.8553,10.2019
200,58.043,11.1457
200,57.6247,10.9497
200,57.0824,11.6619
200,58.0014,10.727
200,57.2669,11.0099
200,57.4294,11.3387
200,55.7596,11.5484
200,59.1374,10.6211
200,57.7073,11.0349
200,63.0727,10.7449
200,58.804,9.7074
200,59.884,9.6025
200,56.6633,8.043
200,55.9277,7.6205
200,57.2008,7.525
200,56.4318,7.7063
200,61.7947,7.1414
200,62.3408,7.2689
200,55.6932,7.5036
200,57.0049,7.4707
200,58.5582,7.8927
200,57.8155,7.7187
200,57.9127,7.5557
200,57.9592,7.3407
200,55.995,7.5882
200,56.9473,7.6523
200,56.8603,7.5171
200,57.0853,7.6247
200,58.39,7.434
200,62.2951,7.3246
200,60.6939,7.3679
200,55.8605,8.3806
200,54.5013,7.6694
200,62.9462,7.5809
200,57.7387,7.4622
200,56.6665,7.6015
200,54.159,7.6354
200,55.8854,7.7968
200,59.9716,7.1205
200,59.186,7.6576
200,55.1894,7.5766
200,56.1224,7.5253
200,57.8587,7.5522
200,55.0049,7.397
200,57.1952,7.5896
200,56.4488,7.5198
200,62.8164,7.2818
200,58.0943,7.3379
200,57.0575,7.8695
200,57.8925,7.1728
200,55.6761,7.4097
200,58.0479,7.662
200,56.6214,7.6072
200,58.8629,7.196
200,61.1387,7.5538
200,55.9157,8.0614
200,62.3745,7.4562
200,54.3745,7.5173
200,58.2966,7.0004
200,64.2725,7.533
200,59.2149,7.3647
200,62.256,7.375
200,61.4859,7.5126
200,56.9367,7.4101
200,60.329,7.2952
200,57.5966,7.3967
200,55.0175,7.6035
200,55.5675,7.6858
200,57.3047,7.7573
200,57.7504,7.6217
200,56.6951,7.6091
200,59.221,7.3827
200,52.8596,7.8746
200,56.9745,7.81
200,57.2829,7.661
200,62.5278,7.0657
200,55.5831,7.5156
200,58.7908,7.5362
200,56.7253,7.2667
200,61.1376,7.988
200,62.4374,7.4848
200,61.8755,7.6573
200,56.9135,7.4867
200,53.8388,7.3766
200,57.733,8.3564
200,55.5266,7.7116
200,57.3076,7.5369
200,57.4273,7.6263
200,61.896,7.6233
200,57.1692,7.7843
200,57.5703,7.5329
200,55.7156,7.7656
200,56.8366,7.5676
200,57.9556,7.596
200,56.9452,7.4031
200,55.8529,7.2882
200,61.6419,7.6426
200,56.9919,8.0146
200,58.1955,7.3592
200,55.5413,7.3121
200,60.7708,7.4192
200,57.7903,7.7128
200,58.5193,7.2621
200,56.5162,8.2994
200,56.1017,7.3628
200,58.208,7.3772
200,62.3339,7.0462
200,55.3183,7.8441
200,54.8949,7.4607
200,54.9583,7.5641
200,54.8781,7.1064
200,50.0676,7.3829
200,59.1631,7.6565
200,58.3109,7.625
200,59.4506,7.2751
200,55.8536,7.5989
200,54.7249,7.8358
200,63.2395,7.2078
200,62.9163,7.3459
200,59.0376,7.5066
200,57.0028,7.6232
200,57.1553,7.5583
200,55.8688,7.3844
200,56.2352,7.3551
200,56.8396,7.6487
200,56.8425,7.504
200,56.6976,7.3786
200,57.3618,8.3292
200,56.5692,7.4925
200,58.201,7.7524
200,57.1307,8.0605
200,57.654,8.3902
200,55.1389,9.1816
200,62.099,8.2493
200,56.5841,7.7478
200,57.6061,7.9539
200,55.4238,7.6643
200,55.7608,7.6739
200,55.633,7.7698
200,56.937,7.5978
200,60.6672,7.7825
200,55.4608,7.3159
200,50.9893,7.6652
200,57.1677,7.7033
200,55.4772,7.7247
200,55.5034,7.6731
200,55.4174,7.9112
200,53.67,8.0206
200,61.3253,7.5977
200,56.1021,8.3826
200,56.7817,8.443
200,54.7983,7.5804
200,58.5518,7.3159
200,63.7528,7.6574
200,54.2743,7.7384
200,57.0006,7.5325
200,59.1884,7.9279
200,61.742,7.3461
200,57.8368,7.9727
200,61.0759,8.3649
200,55.7113,7.7688
200,55.7175,7.7835
200,56.7611,7.6446
200,56.0604,7.7679
200,57.0653,7.8341
200,55.524,7.7842
200,57.5504,7.8644
200,54.6593,7.8789
200,57.2136,7.5648
200,57.1797,7.7852
200,55.5864,7.8001
200,56.8406,8.0993
200,58.3925,7.8439
200,57.9644,8.0508
200,57.5703,7.9581
200,57.1046,7.8633
200,61.9585,7.8158
200,57.4817,7.6413
200,56.3375,7.6116
200,63.39,7.6436
200,58.4435,7.518
200,61.8173,7.6439
200,58.2327,7.8783
200,58.9265,7.8497
200,57.3683,8.1775
200,57.7311,7.7221
200,57.2831,7.7997
200,56.9993,7.8175
200,55.3067,8.3327
200,56.2437,7.7679
200,58.4012,7.8789
200,57.615,8.5993
200,57.6382,7.6144
200,62.3408,7.8155
200,62.1246,7.4261
200,58.4519,7.6565
200,57.1138,8.4774
200,54.6671,7.3773
200,56.1341,7.5939
200,53.2017,7.8028
200,55.9484,7.4857
200,57.7783,8.0046
200,58.0133,7.844
200,57.4092,7.8653
200,55.2764,7.9883
200,61.7409,7.8321
200,63.6517,7.2523
200,58.0048,7.6116
200,56.4939,7.6759
200,54.6709,7.8099
200,56.0589,8.0552
200,56.4268,7.966
200,58.1295,7.6695
200,58.3176,7.8915
200,56.0015,8.0876
200,55.4149,7.8658
200,62.4142,7.4034
200,56.013,7.8607
200,56.5182,7.8285
200,55.7124,7.9073
200,55.8126,8.3818
200,56.1265,7.9604
200,58.6869,7.4492
200,56.3203,7.9532
200,52.2157,7.6731
200,62.5718,7.5796
200,57.4955,7.6711
200,58.1377,7.8365
200,57.5569,7.6711
200,58.602,7.4807
200,57.1842,7.7934
200,56.5832,7.5292
200,55.0535,7.6552
200,54.4331,7.6271
200,62.4978,7.8098
200,56.7318,7.7192
200,63.198,7.3083
200,57.3878,7.7813
200,56.8701,7.4757
200,58.5545,7.608
200,62.0118,7.9072
200,61.0324,7.6097
200,61.4908,7.9998
200,56.6119,7.624
200,58.1067,7.6246
200,59.6844,7.5652
200,57.7285,7.5758
200,61.6658,7.9279
200,57.5404,7.6706
200,57.4344,7.664
200,57.1656,7.724
200,58.8381,7.3674
200,57.3911,7.9132
200,49.2154,7.7163
200,54.6403,7.8281
200,57.1682,7.8588
200,56.7634,7.7476
200,57.3373,8.1428
200,60.9777,7.5755
200,62.4536,7.7153
200,57.2438,9.6057
200,56.739,7.9112
200,57.8065,7.6877
200,57.002,7.5559
200,62.4155,7.9443
200,57.4667,7.9882
200,62.2769,8.2549
200,55.8464,7.8956
200,57.6029,7.5502
200,55.1344,7.9101
200,59.1416,7.7061
200,60.2275,7.3774
200,54.1475,7.5189
200,56.4703,7.7071
200,55.9486,7.5481
200,57.1729,7.6283
200,58.7831,7.8633
200,62.7279,8.1143
200,55.2135,7.6126
200,56.1832,7.5159
200,56.8906,7.8331
200,56.3368,7.6595
200,59.2229,7.8142
200,56.2493,7.4398
200,56.7737,7.5821
200,57.316,7.6117
200,59.4969,7.9268
200,53.2827,7.4721
200,59.281,7.8935
200,56.5936,8.1132
200,58.1211,7.8018
200,61.4457,8.0528
200,59.7751,8.0438
200,61.9541,7.9091
200,56.9684,7.847
200,56.4826,7.8477
200,57.285,7.5332
200,56.9077,8.1517
200,55.6424,7.6689
200,56.0386,7.4853
200,61.7658,7.5373
200,58.156,7.8966
200,54.5859,7.2833
200,57.1217,7.7861
200,56.8458,7.8175
200,57.7226,7.6871
200,57.8513,7.41
200,56.8596,7.6158
200,62.01,7.8611
200,55.8708,7.9883
200,55.0398,7.9184
200,56.8608,8.1308
200,60.4405,8.0202
200,60.561,7.7909
200,56.5589,7.5988
200,56.6399,7.8626
200,60.236,8.0056
200,56.9052,7.4245
200,59.6215,7.5314
200,57.5196,7.5729
200,62.4016,7.7791
200,57.8242,7.6096
200,61.3606,7.6613
200,58.1945,7.722
200,62.2981,7.219
200,57.8324,7.9591
200,63.0688,7.7998
200,55.4933,8.0049
200,63.1284,7.4877
200,57.9829,7.344
200,48.4334,7.7716
200,54.6588,7.8935
200,56.877,7.4564
200,57.9623,7.6887
200,62.1745,7.7247
200,57.1915,7.9404
200,56.4464,7.9424
200,62.9906,8.2827
200,55.7296,8.4997
200,59.0605,7.9221
200,59.1407,7.4789
200,56.4812,7.6403
200,62.2803,7.9421
200,58.5154,7.8456
200,54.7819,7.8449
200,60.0509,7.6367
200,55.5091,7.6262
200,56.0168,7.6555
200,57.0333,7.9361
200,62.9332,7.9552
200,56.0762,7.5295
200,59.9961,7.8632
200,57.1803,8.0505
200,55.1392,7.533
200,61.5164,7.7486
200,61.4049,7.9334
200,55.6603,7.7577
200,56.0331,7.7204
200,57.3784,8.0173
200,57.0126,7.8
200,58.1226,7.574
200,57.8988,8.4088
200,62.8069,7.5935
200,63.7978,7.7359
200,56.6653,7.9828
200,55.9086,7.8913
200,62.1002,7.4533
200,58.1158,8.2485
200,56.1465,7.8743
200,55.1898,7.991
200,56.9756,7.8945
200,49.3543,7.6909
200,62.3519,7.8156
200,58.2811,7.6066
200,55.1627,7.7623
200,61.4794,7.8754
200,60.5315,7.765
200,56.4682,7.8051
200,57.9505,7.8093
200,57.0754,7.7951
200,58.1295,7.8043
200,58.0484,8.1737
200,63.6896,7.8164
200,57.2285,7.6853
200,58.8409,8.1134
200,54.2233,7.8421
200,56.1902,7.6418
200,56.2518,7.5119
200,58.7057,7.8623
200,57.9866,7.6419
200,62.1893,7.9069
200,57.7717,7.9676
200,60.8061,7.9027
200,55.4857,7.8173
200,57.4266,7.8625
200,56.8335,7.5901
200,58.661,7.559
200,54.61,7.8261
200,57.4607,7.8641
200,57.09,7.4662
200,57.0256,7.9434
200,56.8453,7.6592
200,53.3386,7.7552
200,58.2366,7.6554
200,61.0962,8.1732
200,57.6291,7.8637
200,57.0617,7.5121
200,57.623,7.4132
200,62.1908,7.6551
200,63.3578,7.7856
200,57.5349,7.5151
200,61.4119,7.531
200,58.1321,7.9618
200,56.7854,8.0269
200,57.6469,7.5737
200,58.5683,7.8294
200,57.3261,7.6386
200,60.9726,7.6383
200,59.226,7.5927
200,57.067,8.0161
200,56.406,7.6601
200,57.8603,7.8167
200,57.3824,7.6387
200,58.2508,8.0603
200,53.748,8.1049
200,58.1863,7.8536
200,56.1645,7.732
200,62.8621,7.4788
200,63.0858,8.4376
200,57.5907,7.9594
200,57.7727,7.5446
200,57.5137,7.8269
200,62.1717,7.6232
200,56.8668,7.6295
200,60.8464,7.8761
200,57.0968,7.8403
200,62.6087,7.658
200,58.7609,7.6099
200,57.4555,7.9584
50,50.7929,1.9898
50,56.662,1.8833
50,45.1521,1.8955
50,46.2321,2.0166
50,47.3597,2.3049
50,48.4789,1.7927
50,56.5919,2.1014
50,47.1584,1.9173
50,46.2056,1.969
50,53.2649,1.9349
50,54.6033,1.9643
50,53.1687,2.0242
50,43.6649,1.9424
50,53.3821,2.01
50,49.8971,2.1163
50,52.7871,1.9149
50,56.3507,1.7575
50,52.9939,2.0236
50,52.2018,1.9933
50,48.0715,1.8188
50,54.988,2.0863
50,57.5142,1.7887
50,53.9022,2.0549
50,50.945,1.9922
50,56.4682,1.9912
50,55.7349,1.9471
50,53.1897,1.8546
50,54.4904,1.8382
50,51.1863,1.9639
50,46.3888,1.9736
50,50.8535,2.248
50,50.5387,1.9321
50,55.2017,1.959
50,55.4856,1.9781
50,54.5838,2.0575
50,55.5434,2.2111
50,53.0013,1.9934
50,53.8075,2.0693
50,47.4106,2.073
50,47.1613,1.9271
50,48.0482,1.8339
50,46.4686,1.9899
50,52.3373,1.7872
50,49.6738,2.0585
50,47.9226,1.8961
50,54.2051,2.0017
50,48.396,2.0398
50,46.0442,2.4343
50,47.9559,2.1336
50,45.9817,1.9193
50,51.5759,1.975
50,51.9923,2.1051
50,56.4333,2.0845
50,56.8103,1.8493
50,52.9608,1.9736
50,53.1325,2.0075
50,46.0754,1.9556
50,47.3025,2.1032
50,55.1599,1.8684
50,47.838,1.961
50,44.72,1.8845
50,54.1765,1.8811
50,56.5174,1.956
50,55.389,1.9306
50,55.8832,2.1058
50,47.5352,1.7583
50,50.7175,2.038
50,45.8265,1.8557
50,53.8694,2.1673
50,54.1489,1.928
50,47.9762,1.8912
50,51.7751,1.9783
50,47.2417,1.8682
50,47.821,1.8506
50,52.4591,2.0171
50,56.9668,2.0739
50,53.3216,2.1104
50,51.2225,1.9984
50,54.1013,1.899
50,47.9191,1.8537
50,45.4735,2.1546
50,45.851,1.9144
50,45.9213,1.9119
50,56.538,2.1159
50,56.7884,2.0321
50,52.9522,2.0492
50,52.8488,2.0179
50,54.7098,1.9714
50,46.824,1.9879
50,46.1587,1.8947
50,47.34,1.9476
50,53.2907,1.9371
50,58.5497,1.9673
50,55.043,1.9185
50,53.1613,1.9798
50,50.2614,1.9802
50,55.6144,2.0564
50,44.7704,2.0452
50,52.1068,2.132
50,54.6576,2.0095
50,48.8128,2.0256
50,44.9196,2.008
50,48.1977,1.9179
50,50.0513,1.9374
50,61.3791,1.9473
50,55.1429,1.9445
50,59.6204,1.8851
50,46.8964,1.9797
50,52.1722,2.0877
50,51.9389,1.9075
50,47.1316,1.8507
50,55.4298,1.9405
50,57.8672,1.8718
50,54.7628,2.1284
50,49.3788,1.9851
50,47.4866,1.9201
50,56.5986,2.1528
50,47.4314,1.9261
50,52.7598,1.9153
50,57.6807,2.074
50,51.8301,2.1827
50,53.1417,2.0744
50,46.8583,1.938
50,54.6368,2.111
50,48.6552,2.1744
50,53.6358,1.8978
50,55.4595,2.0416
50,54.6791,1.8849
50,56.5577,1.8838
50,50.5979,2.1009
50,56.0885,2.0714
50,46.5886,1.9802
50,53.7915,2.0059
50,61.0725,1.8072
50,49.9991,2.0232
50,55.6483,2.0045
50,47.0217,2.0721
50,46.5535,2.2278
50,50.6799,2.122
50,49.8,2.2059
50,51.8623,2.053
50,50.1117,1.9128
50,53.4962,1.9806
50,53.2799,1.7968
50,53.1892,1.9987
50,47.2581,2.0195
50,55.0702,1.9174
50,55.6809,2.2612
50,49.1404,1.9109
50,55.7769,1.9968
50,47.131,1.9306
50,56.3162,2.092
50,48.2595,2.1013
50,46.7369,2.0889
50,55.882,1.8988
50,57.4165,2.0004
50,48.0669,1.9383
50,49.2267,1.9941
50,52.8775,1.978
50,53.5333,1.9137
50,53.412,1.9617
50,45.4822,1.9788
50,59.8661,2.081
50,48.4064,1.8963
50,48.1354,1.8998
50,54.3421,1.7894
50,51.2105,2.1334
50,46.2964,2.1362
50,56.6971,1.9473
50,49.4658,2.0417
50,55.8822,2.0258
50,50.3482,1.9632
50,49.6839,2.1361
50,46.8589,2.0712
50,55.31,1.8967
50,55.0744,2.0543
50,50.3089,2.0568
50,48.542,2.1813
50,45.0456,1.9452
50,55.9766,1.9795
50,47.1917,1.7909
50,55.3813,2.0207
50,55.8693,1.9291
50,47.711,1.9746
50,57.8479,2.0091
50,50.412,2.0492
50,56.8723,1.9145
50,53.4791,1.8922
50,51.8416,1.8723
50,55.6768,1.8855
50,53.5622,1.9279
50,56.0426,2.0103
50,50.8705,1.9299
50,54.156,1.7735
50,52.3413,2.0561
50,52.1014,1.9282
50,55.4335,1.8704
50,55.8173,2.1289
50,57.5172,2.0382
50,51.6715,1.8548
50,56.426,2.1769
50,46.6964,1.9265
50,47.0602,2.0589
50,46.8385,2.0042
50,46.41,2.1675
50,55.6993,1.9442
50,55.7883,2.0215
50,48.7247,1.8745
50,55.078,1.8529
50,47.1785,2.0474
50,51.7901,2.0557
50,52.6817,1.9369
50,52.7689,1.99
50,56.439,2.0649
50,48.2716,2.0701
50,52.758,2.1159
50,46.7718,1.963
50,56.8697,1.8047
50,44.5484,1.9459
50,50.7829,2.0875
50,55.9046,1.916
50,51.048,1.9708
50,46.8293,2.0166
50,54.7787,2.0081
50,48.0995,2.1371
50,54.5489,2.0053
50,54.2291,2.0102
50,49.0325,2.359
50,50.8265,1.9314
50,52.0578,2.0465
50,55.8037,1.9576
50,53.2843,1.9232
50,54.9782,2.0323
50,53.733,2.0093
50,47.6648,1.9607
50,51.4767,1.985
50,46.4904,2.0285
50,48.1817,2.0231
50,54.4695,2.1001
50,51.2859,1.9766
50,46.5497,1.8391
50,53.6123,2.0711
50,52.9687,2.0257
50,52.4562,2.0073
50,56.9567,2.056
50,57.7512,1.7971
50,53.2653,2.2519
50,48.1276,1.8341
50,47.4503,2.011
50,50.8148,1.9619
50,56.7685,2.1941
50,54.5267,1.953
50,53.4158,2.0964
50,53.3154,1.8334
50,54.5873,2.072
50,56.516,1.9154
50,51.8235,2.3509
50,47.0237,1.9459
50,52.532,1.951
50,55.5228,2.056
50,56.952,2.0262
50,54.8619,2.2259
50,58.7428,2.048
50,54.054,1.9655
50,50.4687,1.7189
50,46.5285,1.9552
50,55.6974,2.0885
50,47.9546,1.9935
50,52.1585,1.9611
50,47.7304,2.0724
50,52.742,1.8813
50,54.544,2.057
50,54.6531,2.1776
50,54.9489,2.0887
50,51.1471,1.9015
50,56.6532,2.0718
50,49.0005,1.915
50,55.6,1.9174
