cycles,value,time
400,52.3881,8.6413
400,52.9633,8.7671
400,53.7718,10.4139
400,52.1613,9.4334
400,52.6842,9.2412
400,54.9069,9.6094
400,52.9956,10.2724
400,53.1321,8.8846
400,53.6015,8.7967
400,52.7813,9.0062
400,54.23,9.2907
400,55.332,10.1553
200,53.7373,3.156
200,49.2206,2.9377
200,50.7589,3.0413
200,53.5218,3.8248
200,51.2037,3.4093
200,52.2948,3.1888
200,52.4879,3.742
200,47.1344,3.9404
200,52.3204,4.4012
200,50.1917,3.9105
200,52.5668,4.6846
200,52.6827,4.8965
200,50.6843,4.2699
200,51.5722,4.4084
200,50.7398,4.5393
200,50.5772,3.9214
200,50.8517,4.8652
200,50.4722,4.2719
200,51.1321,4.3938
200,51.6234,4.4407
200,54.9433,4.3331
200,51.6344,4.3636
200,52.3081,4.6299
200,49.7642,4.0797
200,53.3409,4.3956
200,50.6159,4.55
200,53.7224,3.9575
200,52.2432,4.348
200,53.9367,4.3314
200,51.0864,4.6152
200,52.4894,4.5976
200,53.63,5.2272
200,51.1926,4.3001
200,50.6303,4.146
200,52.3789,4.2356
200,53.034,4.7725
200,53.3599,4.2064
200,53.0862,4.7861
200,52.6383,4.6018
200,52.9685,4.7234
200,45.4631,4.4787
200,50.5678,4.8808
200,53.4852,4.6132
200,50.1179,4.5372
200,51.7563,4.4094
200,50.5282,4.0835
200,49.9485,3.9058
200,52.7164,4.5135
200,51.1974,5.0451
200,53.4325,4.8846
200,52.2832,5.0058
200,51.9836,4.5507
200,50.84,4.9402
200,53.7287,4.4101
200,52.9745,4.6625
200,56.7361,4.1761
200,55.1438,4.4882
200,52.7817,4.2553
200,50.684,3.9683
200,50.6459,4.3341
200,48.6964,4.4417
200,57.1082,4.2064
200,54.7066,4.5841
200,54.3759,4.6125
200,49.9307,4.5442
200,50.9433,4.1762
200,51.8767,4.7225
200,54.5776,4.2553
200,54.0374,4.5059
200,52.7138,4.5334
200,51.6056,4.4459
200,47.5272,4.2827
200,51.1684,4.7715
200,48.4892,4.1304
200,53.4656,4.8954
200,54.1241,3.8131
200,50.4764,5.0388
200,51.7984,4.4802
200,53.8427,5.0639
200,53.4679,4.2835
200,51.9178,4.2866
200,52.6647,4.5663
200,50.8809,4.3949
200,50.5002,4.805
200,53.4588,4.252
200,52.3198,4.2835
200,50.4897,4.2614
200,57.3618,4.4665
200,52.9682,4.8496
200,51.4339,4.3626
200,52.4738,4.4289
200,50.3378,4.5646
200,53.5367,4.6923
200,54.687,4.4758
200,53.5269,4.4563
200,51.922,4.7413
200,52.6472,4.8944
200,51.7342,4.7788
200,54.4993,4.4897
200,51.3573,4.5038
200,52.2244,4.3647
200,50.0784,4.8319
200,52.6926,4.1616
200,53.6811,4.4251
200,49.3382,4.1117
200,48.9356,3.9262
200,50.3161,4.4085
200,52.1862,4.3001
200,48.979,4.6632
200,48.1329,4.709
200,52.1941,4.5178
200,54.8115,4.4821
200,52.6809,4.4169
200,51.9243,4.8346
200,51.5901,4.0786
200,54.1192,4.5685
200,53.2365,4.9287
200,52.6333,4.9763
200,51.5684,5.0214
200,48.9933,4.583
200,49.6291,4.8048
200,52.233,5.1158
200,51.9831,4.3938
200,50.418,4.4903
200,51.0246,4.4251
200,52.1653,4.1304
200,52.0239,4.6767
200,55.3649,4.6271
200,53.3468,4.4413
200,52.2304,4.4563
200,48.6856,4.1439
200,52.3407,4.6465
200,53.3656,4.8601
200,52.2137,4.6007
200,51.7298,4.503
200,50.1921,4.6301
200,52.5124,4.4122
200,51.3884,4.2387
200,50.6167,4.2845
200,53.5228,4.347
200,51.2555,4.1315
200,55.8841,4.4688
200,53.9127,4.3966
200,54.2757,3.8912
200,50.5486,4.0043
200,53.247,4.6841
200,52.7821,3.987
200,51.3979,5.0711
200,48.6766,4.8173
200,53.429,4.3626
200,51.1264,4.5538
200,54.6411,4.833
200,51.9202,4.6163
200,47.7504,4.5969
200,47.3462,4.3789
200,49.1266,4.2856
200,48.4355,4.549
200,52.4618,4.5956
200,48.414,4.8339
200,51.5428,4.4789
200,54.9539,4.2022
200,53.3502,4.0668
200,55.3701,4.6104
200,51.2164,4.5549
200,52.3797,4.1283
200,52.5043,4.3001
200,52.974,4.7861
200,51.6434,4.4815
200,53.6725,3.9225
200,53.4577,4.347
200,55.4779,4.6153
200,51.9456,4.7247
200,50.8838,4.4407
200,52.5825,3.8648
200,48.6661,4.3782
200,49.7785,4.582
200,51.1299,4.3178
200,52.6806,4.3136
200,53.9787,4.4602
200,51.2505,4.4251
200,51.7562,4.4574
200,52.1855,4.5632
200,50.329,4.8819
200,48.927,4.6611
200,50.9033,4.3001
200,54.4708,4.584
200,50.8651,4.5538
200,51.4031,4.5646
200,52.0339,4.2448
200,52.5131,4.4945
200,51.577,4.5684
200,50.0084,3.986
200,50.1828,4.7246
200,51.386,4.9919
200,51.4872,4.7257
200,49.0315,4.5178
200,49.6421,4.3402
200,52.0496,4.199
200,49.5398,4.7081
200,50.6912,4.866
200,51.329,4.6364
200,50.5641,4.3884
200,51.9103,4.4084
200,49.0246,4.4261
200,53.2195,4.3229
200,51.3555,4.4417
200,52.0815,4.6153
200,52.6204,4.7559
200,54.3283,4.4564
200,47.0925,4.2678
200,53.5814,4.5504
200,52.17,4.4042
200,54.0953,4.8767
200,51.9507,4.3313
200,53.3355,4.7403
200,52.8652,4.7705
200,54.0937,4.8038
200,52.5078,4.6465
200,51.0614,4.7247
200,49.6088,4.6436
200,55.1579,4.472
200,51.8239,4.3626
200,49.784,5.0544
200,51.1365,4.5674
200,50.8021,4.1432
200,52.6713,4.6768
200,52.6592,4.3001
200,51.2942,4.2892
200,50.3953,4.4719
200,53.2074,3.9701
200,52.7034,4.8504
200,50.473,4.4105
200,52.6328,4.6309
200,49.2482,4.0189
200,51.5609,4.6584
200,52.6934,4.8524
200,52.0606,4.4876
200,51.0448,4.0658
200,52.3917,4.835
200,53.671,4.4085
200,50.4051,4.4757
200,52.3371,4.5334
200,53.7294,4.2543
200,52.7074,4.3487
200,50.7172,4.472
200,53.1788,4.4747
200,56.7893,4.2533
200,51.8586,4.4896
200,53.0335,4.4122
200,48.606,3.9068
200,51.6661,4.5986
200,52.5261,4.4886
200,51.5304,4.6767
200,52.679,4.0512
200,51.4796,4.5334
200,53.1758,4.5372
200,53.8351,4.6319
200,46.5658,4.3001
200,49.5501,4.221
200,56.2913,4.5555
200,51.2914,4.5003
200,51.4545,4.2055
200,55.2407,4.2362
200,50.464,4.6276
200,54.231,4.7269
200,53.845,4.5453
200,50.1377,4.0611
200,49.0257,4.403
200,51.5396,4.6521
200,50.413,4.6234
200,53.2481,4.6104
200,50.7794,4.1143
200,53.1361,4.4056
200,51.7879,4.22
200,52.3733,4.6732
200,54.2521,4.1252
200,51.6048,4.1714
200,52.4678,3.8791
200,51.7251,4.2501
200,52.5004,4.4018
200,51.4934,4.3072
200,56.2166,4.0791
200,51.409,4.3629
200,53.2981,3.8873
200,50.9465,4.9397
200,52.4,3.6573
200,52.3046,4.6435
200,53.3195,4.3717
200,51.7998,3.9505
200,53.7643,4.6298
200,50.6016,3.7892
200,52.2312,4.3393
200,51.1084,4.1127
200,50.6281,4.1247
200,50.388,4.2211
200,53.2711,4.3758
200,54.6525,4.2978
200,50.5087,4.3461
200,51.7382,4.1075
200,53.2291,4.7567
200,49.0838,4.2063
200,51.2516,4.1235
200,50.6051,4.2214
200,54.3182,4.2654
200,50.3449,4.7239
200,52.5806,4.6579
200,52.1421,4.4238
200,48.4572,4.3763
200,52.0379,4.0615
200,53.839,4.3623
200,50.8237,4.9406
200,50.3341,4.6609
200,52.0402,4.1916
200,50.7041,4.4301
200,54.4165,4.8102
200,52.1649,5.0273
200,51.0542,4.8074
200,49.3226,4.3313
200,56.2972,3.9971
200,52.9759,3.9528
200,47.887,5.0232
200,52.125,4.4843
200,52.8023,4.2023
200,51.9228,4.7534
200,49.0639,4.6125
200,49.9841,4.7595
200,53.145,4.5326
200,48.9469,4.5486
200,49.9001,4.386
200,48.958,4.3603
200,53.3543,4.647
200,54.6754,4.4635
200,51.815,4.5556
200,51.5173,4.5354
200,57.8639,4.4513
200,54.6942,4.3138
200,53.0026,5.0665
200,52.7053,4.7675
200,53.0028,4.9429
200,51.1968,4.2195
200,48.6678,4.2848
200,52.7336,4.3669
200,51.7639,4.5338
200,52.7949,3.9382
200,53.5968,4.442
200,49.143,4.1277
200,54.6586,4.7378
200,49.1986,4.9689
200,51.3386,4.4927
200,49.8092,4.6435
200,50.6768,4.5635
200,53.246,4.5195
200,53.1648,4.4353
200,53.9975,4.7399
200,51.6088,4.2328
200,53.43,4.5185
200,54.3021,4.517
200,51.856,4.9263
200,51.5752,4.4524
200,52.2771,4.3785
200,50.7819,5.0713
200,53.3738,4.1898
200,54.7738,4.471
200,51.1677,4.5979
200,49.4675,4.3226
200,50.9768,4.6756
200,54.8041,4.3605
200,51.0455,4.1768
200,52.8515,4.1592
200,50.0764,4.7238
200,49.7537,4.4717
200,52.4796,4.2702
200,51.5318,4.0889
200,52.0041,4.3446
200,51.1978,4.8378
200,50.8207,4.3776
200,52.4406,4.7407
200,53.523,4.3944
200,56.8181,4.8347
200,51.993,4.1374
200,51.1979,4.7859
200,53.0517,4.6163
200,50.4677,4.7861
200,48.8593,4.6439
200,47.857,5.0309
200,53.2155,4.486
200,52.2699,4.3297
200,53.3659,4.7049
200,52.326,4.5482
200,47.3363,4.6748
200,55.4272,4.2585
200,50.7044,4.6786
200,52.2855,4.9537
200,52.6191,4.2332
200,52.1041,4.1574
200,50.3846,4.1689
200,50.2257,4.4354
200,50.4874,3.9209
200,49.4844,4.724
200,52.5206,4.9547
200,52.412,4.9875
200,49.8421,4.2706
200,56.3341,4.8193
200,51.3966,4.7871
200,50.138,4.669
200,53.1662,4.2373
200,51.938,4.0128
200,53.0646,4.5183
200,52.3636,3.8283
200,51.2917,4.312
200,49.4702,4.4282
200,50.1724,4.4873
200,54.3972,3.858
200,50.6168,4.345
200,51.676,4.0931
200,48.2697,4.0789
200,50.3358,4.264
200,50.7989,4.1113
200,52.2205,4.7709
200,54.6806,4.3942
200,52.2596,4.5507
200,52.2047,4.0457
200,53.2754,4.4059
200,48.7854,4.2398
200,52.502,4.294
200,52.5874,3.8787
200,52.0402,4.8463
200,51.541,4.2689
200,50.8135,4.5363
200,49.2004,4.079
200,53.1175,4.7853
200,56.0812,4.2657
200,51.194,4.928
200,53.9715,4.4398
200,49.6795,4.2054
200,51.6305,4.3281
200,55.3128,4.0951
200,46.9324,4.483
200,51.0884,4.1821
200,54.7362,4.3514
200,50.9963,4.2357
200,51.4553,4.9101
200,52.6714,4.8135
200,52.8333,4.1578
200,48.4865,4.0024
200,52.9343,3.9891
200,49.6773,4.4255
200,52.3374,3.8724
200,54.759,5.2419
200,56.8328,4.2047
200,55.9921,4.2513
200,52.8459,5.0342
200,54.5973,4.201
200,50.9657,4.5174
200,51.2208,4.8576
200,46.8749,4.8905
200,50.7746,4.5177
200,53.0102,4.0659
200,51.5645,4.3464
200,52.4383,4.2818
200,50.7951,4.2997
200,50.2704,4.2376
200,53.1675,4.1774
200,53.0381,4.5816
200,51.0892,4.313
200,47.0146,4.2025
200,50.502,4.1445
200,54.674,4.8148
200,51.4112,4.6626
200,52.1225,4.91
200,50.141,4.111
200,50.8093,3.9697
200,51.4097,4.4707
200,46.2182,4.2809
200,52.3491,5.024
200,49.6036,4.7567
200,50.9647,4.144
200,51.4736,4.2967
200,50.493,4.4189
200,51.0457,4.7048
200,50.7171,4.5485
200,50.3506,4.3749
200,52.3242,4.532
200,50.6821,4.816
200,52.1793,4.7558
200,53.3805,4.96
200,49.6427,4.1892
200,51.9643,4.4079
200,51.3677,4.4696
200,53.065,4.6127
200,54.2803,4.4685
200,51.9761,4.3296
200,53.2817,3.9528
200,53.1599,4.8788
200,55.0684,4.6289
200,50.3617,4.6946
200,49.8789,4.3744
200,54.8967,4.2047
200,51.9991,4.049
200,51.4364,4.5942
200,55.5126,5.1753
200,53.1211,4.7736
200,52.3364,4.5745
200,51.2996,4.0888
200,54.3637,4.7109
200,47.5024,4.687
200,50.5911,4.4651
200,52.6794,4.923
200,52.0027,3.8244
200,54.1729,4.4518
200,49.5206,4.8213
200,51.2523,4.4878
200,52.7094,4.9686
200,47.7176,3.5913
200,53.3385,4.2669
200,51.0311,4.1001
200,52.7514,4.2506
200,49.5592,5.0335
200,50.0664,4.7012
200,52.7133,4.4662
200,51.4928,4.6377
200,52.9267,4.9804
200,48.334,4.4874
200,51.7915,4.2398
200,53.2452,4.6504
200,54.6714,5.1322
200,50.8226,4.6019
200,50.8557,4.1899
200,54.1013,4.6311
200,53.1203,5.0086
200,50.3966,4.6839
200,51.6251,3.7978
200,53.1078,4.2808
200,49.088,4.293
200,47.6733,5.0897
200,53.6434,4.6128
200,47.7764,3.4023
200,52.9636,5.0031
200,54.0988,4.6593
200,51.7758,4.8911
200,50.6243,4.144
200,52.7383,5.2864
200,52.2632,4.7275
200,51.4133,4.2073
200,48.7495,4.4796
200,51.9009,4.9066
200,51.0353,5.1666
200,53.2781,3.8028
200,53.7017,4.4896
200,51.1892,3.4585
200,51.8854,3.6404
200,54.6355,3.8414
200,50.1695,4.2338
200,53.8628,4.6045
200,51.7746,4.0526
200,52.6513,4.0077
200,54.2861,4.6432
200,51.9316,4.3596
200,52.2686,4.1133
200,52.4306,4.7011
200,50.2474,4.1616
200,51.1418,4.8861
200,54.107,5.3375
200,53.4708,4.6135
200,51.7483,4.6454
200,50.2777,5.4025
200,53.3727,4.5083
200,52.8813,4.8176
200,50.0132,4.6726
200,54.4455,4.5537
200,53.1449,4.308
200,52.3645,5.2494
200,52.4263,4.1283
200,48.7785,4.2556
200,51.0414,5.1886
200,53.3517,4.7019
200,51.1957,4.6686
200,52.8729,4.7157
200,49.0107,4.6935
200,53.637,4.1886
200,52.2316,3.3927
200,51.0591,4.735
200,51.2349,3.9077
200,52.4786,5.0395
200,51.5954,4.8122
200,52.0868,4.2109
200,53.4438,3.7591
200,49.0191,4.8611
200,53.4144,3.7943
200,53.0586,4.6635
200,54.615,3.7814
200,53.9443,4.2093
200,51.3906,4.8697
200,51.7473,4.8164
200,51.1766,4.1912
200,50.4756,3.6668
200,50.5518,5.1228
200,50.3894,5.0471
200,53.6398,5.0225
200,51.8401,4.7662
200,54.3473,4.6814
200,53.4714,3.9213
200,51.1581,4.1391
200,52.3884,4.4285
200,53.4014,4.703
200,52.3912,4.1735
200,51.5842,4.7689
200,53.8986,3.6332
200,52.6582,4.2936
200,55.0675,4.5559
200,51.9405,4.7293
200,51.1936,3.8152
200,51.7089,3.6243
200,48.9656,3.3457
200,51.3782,5.2435
200,51.4924,4.2368
200,49.5446,4.1068
200,52.7108,3.9646
200,48.2387,4.4049
200,50.1978,3.8918
200,47.4989,4.1571
200,52.7225,4.8713
200,52.0971,5.0517
200,54.1687,4.6907
200,59.0984,4.7337
200,48.1322,5.1431
200,53.2893,4.9239
200,50.7509,4.6493
200,49.5405,4.8584
200,51.0977,3.9596
200,54.3728,4.6443
200,51.0882,4.7474
200,50.6847,4.3629
200,51.0746,4.1414
200,50.249,4.9851
200,50.5173,4.7366
200,52.3864,4.3344
200,51.833,4.3062
200,52.4927,3.9026
200,50.7179,4.8713
200,51.3632,3.9939
200,52.9568,4.6838
200,52.8022,5.1114
200,50.8498,5.2043
200,57.7758,3.9978
200,52.7274,4.3743
200,53.9706,3.5877
200,52.2238,4.4593
200,52.8612,4.2766
200,55.5709,4.2731
200,53.9006,4.6986
200,51.7502,4.2994
200,52.7262,4.5998
200,51.077,4.3244
200,52.3457,4.5155
200,51.5847,3.8223
200,51.6897,4.7925
200,51.6779,4.4367
200,52.2542,4.1345
200,52.4328,4.0979
200,51.7195,4.9404
200,52.8583,5.0789
200,53.0751,4.1289
200,49.623,4.506
200,51.9194,4.2295
200,52.0468,4.5748
200,52.1458,5.2066
200,49.8711,4.7088
200,51.1082,4.224
200,52.5997,4.8703
200,52.2888,5.2007
200,53.3816,4.0544
200,53.0229,4.0503
200,50.4257,4.0317
200,51.7686,4.4205
200,52.989,3.8635
200,57.5672,4.1632
200,53.7565,4.1562
200,51.5723,5.4351
200,53.9665,3.4126
200,49.757,3.6389
200,50.4642,4.5024
200,50.7857,3.8008
200,52.2715,5.1682
200,51.2825,3.7996
200,53.1754,4.8579
200,52.9246,3.3622
200,50.3172,3.9363
200,52.0968,5.0445
200,50.4521,4.7297
200,51.7802,4.5952
200,50.3176,4.5227
200,52.5521,3.6842
200,51.4491,4.1148
200,53.9276,5.1217
200,51.4614,5.267
200,53.0011,3.7719
200,56.6396,4.121
200,48.8915,3.9903
200,53.3544,4.5446
200,48.6595,4.791
200,51.497,4.4721
200,49.7677,5.0193
200,58.0511,4.5373
200,52.0875,4.3714
200,50.1183,4.3845
200,52.235,4.9076
200,52.2267,3.6402
200,54.5517,4.1016
200,54.9501,4.4484
200,53.0827,4.646
200,53.6927,4.4853
200,50.5985,4.9263
200,52.7815,4.8026
200,51.1463,5.2568
200,50.4628,4.5319
200,54.2308,4.7035
200,49.7303,4.3219
200,52.9293,5.2637
200,51.923,3.9163
200,51.7005,4.3309
200,50.3666,4.9315
200,53.9763,4.2973
200,52.0129,5.1293
200,53.8134,4.4315
200,52.2485,4.4368
200,53.5914,5.1566
200,53.7298,5.3569
200,53.1406,4.118
200,50.1979,4.9022
200,50.637,4.0643
200,49.7841,4.8958
200,52.928,4.5334
200,49.3384,4.7402
200,50.2388,5.1966
200,51.9586,5.1702
200,49.7932,4.472
200,53.8293,3.8064
200,52.1191,3.4876
200,52.0022,3.8204
200,48.7116,5.1787
200,49.1079,3.9972
200,55.235,4.1937
200,53.0108,4.4836
200,49.6247,4.1668
200,52.6733,4.8449
200,52.39,4.2523
200,53.8149,4.4829
200,47.068,3.7273
200,52.4232,5.0938
200,49.2921,4.6658
200,51.0787,4.502
200,50.1012,5.1909
200,50.0151,4.697
200,53.0759,4.6287
200,51.9713,4.4451
200,50.6438,3.6947
200,53.4002,4.7525
200,54.6594,4.1487
200,55.6106,4.8904
200,48.3635,4.8585
200,53.0174,4.6882
200,50.6424,4.5801
200,50.8301,4.8938
200,49.9656,4.3776
200,49.9906,4.6127
200,53.743,4.6155
200,49.319,3.787
200,53.5406,4.7571
200,52.8405,4.1902
200,51.2111,3.9135
200,49.6182,3.8632
200,52.382,4.9418
200,50.642,4.9318
200,55.0732,4.9272
200,51.5248,4.6409
200,52.4038,4.479
200,53.8366,4.1527
200,51.9885,4.791
200,53.3152,4.8595
200,54.0669,3.9804
200,50.8447,4.2149
200,55.0264,4.5279
200,50.1897,4.1885
200,51.8397,5.0455
200,53.2241,3.7025
200,54.5739,4.0116
200,50.3975,4.6343
200,51.7484,4.7914
200,52.3359,4.6726
200,48.6846,4.2356
200,49.5908,3.6202
200,50.4154,3.6692
200,51.2879,3.5505
200,54.1673,4.2215
200,52.4542,4.2098
200,47.5485,4.6745
200,51.669,5.0012
200,55.2162,5.0919
200,50.1422,4.4223
200,50.6312,4.6503
200,52.6702,4.1422
200,52.9245,4.9841
200,56.5214,3.6888
200,49.2302,4.5003
200,53.6704,4.9862
200,48.814,4.3766
200,47.5979,4.0226
200,48.6466,4.1129
200,52.0794,3.9695
200,51.4681,4.2191
200,50.9276,4.9494
200,54.0399,3.8589
200,50.1143,4.6503
200,50.3121,3.4296
200,51.9258,3.6959
200,45.6506,4.205
200,50.3495,5.0044
200,53.416,5.1219
200,51.3028,3.8222
200,48.6855,4.764
200,50.3958,3.592
200,50.0048,3.782
200,47.8263,4.2471
200,53.4382,4.0821
200,52.6048,3.9712
200,53.5205,4.7586
200,50.7279,4.7679
200,55.2907,3.997
200,53.4361,4.9717
200,53.8166,4.7367
200,49.7794,4.1554
200,53.425,4.3417
200,50.8888,5.1612
200,53.2762,4.8479
200,50.9013,4.317
200,52.221,4.3756
200,49.4356,4.873
200,53.69,4.0069
200,51.8471,4.2058
200,53.7965,3.8724
200,50.6471,4.7959
200,51.0431,4.0127
200,53.4304,4.6136
200,51.0263,5.1729
200,52.616,4.751
200,51.8424,4.7959
200,48.8854,4.81
200,54.4448,3.6902
200,47.4431,4.8388
200,49.9327,4.6198
200,52.3057,4.3732
200,49.8832,4.5524
200,50.3891,5.2505
200,51.2988,5.0615
200,53.505,4.7053
200,54.3524,4.9336
200,53.6021,3.7621
200,57.6164,3.8722
200,52.9379,3.9015
200,51.236,4.6022
200,51.9166,5.2569
200,53.7419,5.081
200,49.7747,5.1399
200,53.4382,4.3561
200,54.3272,4.9555
200,53.3368,4.4983
200,55.3876,4.7936
200,55.3845,3.4325
200,54.3056,4.9897
200,50.2937,4.0468
200,49.8164,4.9745
200,55.9663,4.7101
200,53.3583,4.6028
200,50.1352,3.7776
200,53.3883,3.8848
200,52.6922,5.165
200,50.8321,4.2809
200,55.2602,4.0827
200,49.6369,4.0267
200,53.4548,4.753
200,52.8497,4.8024
200,50.3772,4.4558
200,48.9,4.5383
200,51.9757,4.1578
200,52.0755,4.4068
200,51.7808,4.3431
200,51.9167,4.0477
200,50.3039,4.9652
200,52.9912,4.7406
200,53.6067,3.6121
200,52.5285,4.0589
200,54.6237,4.6824
200,52.1162,4.2811
200,47.5409,4.7466
200,50.6613,4.5319
200,53.5786,4.0911
200,53.2795,4.1277
200,56.5125,4.5615
200,49.5258,4.2314
50,49.7413,1.1718
50,48.8558,1.3435
50,45.916,0.9141
50,51.9777,1.2299
50,50.8518,1.3761
50,54.2229,0.9063
50,46.7422,1.2276
50,51.8471,1.3455
50,47.3635,0.9448
50,50.7848,1.3569
50,45.9761,1.2431
50,45.977,1.2691
50,49.9046,1.1751
50,48.6867,1.0753
50,50.6679,0.8519
50,47.3776,1.337
50,53.1577,1.2575
50,46.7546,1.1086
50,49.2671,1.3422
50,45.2864,1.0395
50,45.8198,1.347
50,51.8441,1.2544
50,44.967,1.171
50,51.5683,1.3423
50,52.947,1.2895
50,51.068,1.1603
50,48.4035,0.874
50,51.2199,1.3666
50,47.155,1.1835
50,52.2633,1.3099
50,50.1698,0.8857
50,52.8674,1.2263
50,49.2908,0.9251
50,48.7492,1.3411
50,50.0148,1.0558
50,46.3853,0.9578
50,50.2566,1.3624
50,52.9228,1.3693
50,44.4323,1.2354
50,45.1628,0.9033
50,53.7934,1.3094
50,49.5308,0.8834
50,45.3591,0.8534
50,46.4218,1.1996
50,44.1432,1.3332
50,46.244,1.1439
50,50.6849,1.2774
50,46.2457,1.2916
50,54.4412,1.3724
50,50.5706,0.8857
50,49.5347,0.9322
50,52.9352,1.3994
50,45.6734,1.3141
50,46.9624,1.2096
50,44.3073,1.0931
50,50.6731,1.1185
50,50.2068,1.1085
50,49.2071,0.9279
50,48.4404,0.9674
50,53.1567,1.2979
50,45.7314,0.9898
50,51.3926,1.1586
50,45.3464,1.1624
50,45.8674,1.2951
50,48.4819,1.2962
50,49.5361,1.3556
50,50.9054,0.8547
50,51.3583,0.9446
50,50.9437,1.1253
50,46.5562,1.0106
50,52.5705,1.298
50,49.0549,0.8668
50,51.2888,1.2891
50,53.3744,0.9876
50,53.898,0.902
50,46.3459,0.8651
50,50.4068,1.0093
50,45.8256,1.3797
50,50.0565,1.1195
50,45.7954,1.2138
50,49.5465,1.0477
50,48.8762,1.3651
50,52.916,1.1921
50,54.3051,0.9783
50,45.5195,1.3491
50,47.4541,1.3516
50,51.1548,1.103
50,44.5011,1.0254
50,46.0114,1.1922
50,49.4534,0.968
50,50.4456,1.1861
50,50.7889,1.3599
50,49.0345,1.2146
50,49.9211,1.36
50,49.1953,1.3073
50,49.9207,1.0379
50,46.6498,0.9108
50,50.0701,1.2465
50,48.9392,1.2215
50,52.9567,1.2523
50,49.6878,1.1684
50,51.4303,1.2075
50,45.274,0.8293
50,55.0351,1.2724
50,52.2372,1.2703
50,54.3943,1.2699
50,50.2268,1.0661
50,49.7564,0.9613
50,50.1948,1.3077
50,45.0415,1.1813
50,48.3264,1.2099
50,51.7279,0.9917
50,44.875,1.1772
50,49.1133,0.9647
50,51.0744,0.9033
50,52.078,1.3395
50,51.9834,1.2859
50,51.6029,1.2095
50,55.1221,0.7972
50,52.3781,0.9094
50,53.0907,1.3051
50,51.4139,1.2455
50,53.8813,1.3307
50,51.2385,0.9764
50,49.0682,1.3899
50,45.3722,1.136
50,48.8615,0.9494
50,50.2218,0.9486
50,51.3447,0.8646
50,46.1622,0.8893
50,50.3834,1.3203
50,51.889,1.3358
50,53.772,1.1658
50,47.3412,1.0284
50,49.7873,1.3633
50,52.8603,1.2766
50,43.1373,0.9672
50,47.281,1.3343
50,51.0596,0.8986
50,48.6958,1.1217
50,48.5923,1.152
50,54.3489,1.278
50,44.5824,1.2236
50,46.7115,1.1576
50,45.1311,1.3714
50,44.9466,1.3256
50,50.5802,1.2551
50,47.972,0.9258
50,46.1724,1.1255
50,51.4466,1.0715
50,49.378,0.8812
50,49.2287,1.1055
50,48.4983,0.9004
50,42.9726,1.4037
50,47.0789,1.3705
50,51.297,0.9747
50,49.2286,1.2254
50,44.7241,1.3149
50,50.7122,0.9749
50,51.7736,1.3266
50,48.3166,1.1617
50,46.3845,1.0469
50,52.5906,1.3654
50,56.0057,1.2553
50,53.3222,0.8875
50,50.5674,1.3803
50,51.2517,1.1369
50,49.5859,0.8393
50,46.7332,1.3814
50,48.2699,1.2453
50,48.2589,0.9568
50,49.26,0.9214
50,47.7718,1.243
50,49.7451,0.8363
50,47.8587,1.1477
50,51.3726,0.8408
50,44.5757,0.9134
50,47.3384,1.3713
50,47.6405,1.1994
50,50.6823,1.2477
50,45.6045,0.9097
50,46.2652,0.8784
50,50.0949,0.8957
50,52.1797,0.9021
50,49.9463,1.102
50,44.9421,0.9182
50,51.0149,0.8718
50,51.2566,1.3082
50,49.2147,1.3045
50,45.241,1.1632
50,44.6029,1.3261
50,44.7206,1.1959
50,49.6946,1.0352
50,48.946,1.3358
50,49.0052,0.8734
50,44.6761,0.9481
50,45.3945,1.1098
50,49.2934,1.1168
50,53.9597,0.8715
50,49.1671,1.3073
50,44.9271,1.3819
50,45.8381,1.3237
50,47.0719,0.9056
50,52.1931,1.1834
50,46.3777,0.9737
50,47.053,0.9858
50,51.4919,1.3465
50,53.1382,1.3503
50,44.3949,0.8541
50,47.007,1.3807
50,50.5403,0.8083
50,50.7231,1.0691
50,52.072,1.0446
50,49.7652,1.1727
50,52.538,1.2648
50,51.8957,1.1601
50,49.4228,1.3712
50,48.3418,1.2454
50,54.3147,1.1897
50,51.8209,1.2961
50,45.6176,1.0198
50,47.8612,1.2235
50,46.4967,1.3642
50,49.6684,1.3705
50,47.6379,1.0737
50,49.5672,0.9443
50,49.1108,1.296
50,49.8486,1.0384
50,50.3252,1.3148
50,42.3953,0.8966
50,45.7959,1.1867
50,47.2014,0.9019
50,52.5348,1.2917
50,50.0131,1.1594
50,47.0419,1.3545
50,44.6246,1.2123
50,43.7529,0.9693
50,45.6317,1.3555
50,47.8974,1.029
50,48.9758,1.2022
50,50.2167,1.3801
50,48.2948,0.8234
50,49.1525,1.3009
50,52.0272,1.3471
50,51.1248,0.9153
50,45.0367,1.1225
50,46.3169,1.2405
50,44.2082,1.1957
50,43.9857,1.219
50,45.7939,1.1408
50,50.0181,1.1555
50,48.4343,0.9175
50,52.2162,1.168
50,49.5285,1.0114
50,50.1959,1.055
50,51.0005,1.2753
50,51.1407,0.9575
50,53.3661,1.2307
50,43.2929,1.1905
50,47.9781,1.3035
50,49.1788,1.2558
50,50.3213,1.3602
50,44.9028,1.1171
50,52.376,1.3267
50,45.1786,1.366
50,46.896,1.1667
50,46.5513,1.1685
50,47.4393,0.9441
50,51.0771,1.1707
50,54.2284,1.2178
50,52.1489,1.0772
50,51.4793,1.0216
